Ditta,Rag. Soc.(attivita'),Tipo_stampa,DataStoDit,DataStoAna,CodAnacf,DataInizio,DataFine,CodiceConto,Descr_conto,ContoChiusura,Saldo_apertura,Progr_dare,Progr_avere,Saldo_preced,Num_riga,Data_registraz,Cod_causale,Descrizione,CodiceControp,Descr_controp,Num_documento,Num_documento_ori,Data_documento,Importo_dare,Importo_avere,Importo_saldo,Attivita_ETS,Codice_UnProd,Descr_UnProD,CodAnacfControp,DescrAgg,DescrAgg2,DescrAgg3
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,04/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"3.306,38",,"3.306,38",30,06/02/2025,11,FATT. ACQUISTO,40/00001,LIVERANI  e  C.  s.r.l.,27/00,4,04/02/2025,"112,2",,"3.418,58",,0,,483677,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,31/01/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"3.418,58",,"3.418,58",31,06/02/2025,11,FATT. ACQUISTO,40/00077,Marc Consulting s.a.s. di Renzi Matilde,28/00,12,31/01/2025,220,,"3.638,58",,0,,503976,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,05/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"3.638,58",,"3.638,58",32,06/02/2025,11,FATT. ACQUISTO,40/00005,HERA COMM S.p.A.,29/00,"4,13E+11",05/02/2025,"32,22",,"3.670,80",,0,,380039,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,01/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"3.670,80",,"3.670,80",33,07/02/2025,11,FATT. ACQUISTO,40/00093,SICILY BY CAR SPA,31/00,R1_46953,01/02/2025,"9,78",,"3.680,58",,0,,62388,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,10/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"3.680,58",,"3.680,58",34,10/02/2025,11,FATT. ACQUISTO,40/00025,Imment Srl,33/00,35,10/02/2025,"179,96",,"3.860,54",,0,,455797,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,13/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"3.860,54",,"3.860,54",35,13/02/2025,11,FATT. ACQUISTO,40/00008,WEERG SRL,34/00,2025-4409,13/02/2025,"9,72",,"3.870,26",,0,,364922,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,12/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"3.870,26",,"3.870,26",36,13/02/2025,11,FATT. ACQUISTO,40/00004,RS COMPONENTS S.R.L.,35/00,7025072543,12/02/2025,"30,01",,"3.900,27",,0,,66599,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,11/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"3.900,27",,"3.900,27",37,15/02/2025,11,FATT. ACQUISTO,40/00012,TIM  S.p.A.,36/00,8H00133868,11/02/2025,"7,57",,"3.907,84",,0,,39391,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,18/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"3.907,84",,"3.907,84",38,18/02/2025,11,FATT. ACQUISTO,40/00008,WEERG SRL,37/00,2025-4936,18/02/2025,"72,29",,"3.980,13",,0,,364922,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,18/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"3.980,13",,"3.980,13",39,18/02/2025,11,FATT. ACQUISTO,40/00104,TME ITALIA SRL,39/00,6257504360,18/02/2025,"123,4",,"4.103,53",,0,,218790,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,19/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"4.103,53",,"4.103,53",40,19/02/2025,11,FATT. ACQUISTO,40/00006,"AMAZON EU SARL, Succursale Italiana",41/00,IT25-AEUI-2340460,19/02/2025,"6,39",,"4.109,92",,0,,50946,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,15/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"4.109,92",,"4.109,92",41,20/02/2025,11,FATT. ACQUISTO,40/00093,SICILY BY CAR SPA,42/00,R1_66734,15/02/2025,"18,1",,"4.128,02",,0,,62388,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,20/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"4.128,02",,"4.128,02",42,21/02/2025,11,FATT. ACQUISTO,40/00076,Profima srl,44/00,FT2502-0162,20/02/2025,220,,"4.348,02",,0,,453085,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,21/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"4.348,02",,"4.348,02",43,22/02/2025,11,FATT. ACQUISTO,40/00004,RS COMPONENTS S.R.L.,45/00,7025089845,21/02/2025,"70,9",,"4.418,92",,0,,66599,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,05/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"4.418,92",,"4.418,92",44,24/02/2025,11,FATT. ACQUISTO,40/00109,AREPI SRL,50/00,2,05/02/2025,"4,41",,"4.423,33",,0,,514218,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,14/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"4.423,33",,"4.423,33",45,25/02/2025,11,FATT. ACQUISTO,40/00111,Maison Métropole Srl,51/00,627,14/02/2025,"12,62",,"4.435,95",,0,,515327,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,24/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"4.435,95",,"4.435,95",46,25/02/2025,11,FATT. ACQUISTO,40/00009,Dinova Srl,52/00,250947,24/02/2025,"38,03",,"4.473,98",,0,,483681,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,20/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"4.473,98",,"4.473,98",47,25/02/2025,11,FATT. ACQUISTO,40/00071,UNITED PARCEL SERVICE ITALIA S.R.L.,53/00,"2,03E+11",20/02/2025,"3,85",,"4.477,83",,0,,47301,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,25/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"4.477,83",,"4.477,83",48,26/02/2025,11,FATT. ACQUISTO,40/00112,EBV ELEKTRONIK SRL,57/00,7100352530,25/02/2025,"2.156,00",,"6.633,83",,0,,218782,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,26/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"6.633,83",,"6.633,83",49,26/02/2025,11,FATT. ACQUISTO,40/00028,DHL EXPRESS (ITALY) S.R.L.,58/00,BLQZR00025578,26/02/2025,"3,19",,"6.637,02",,0,,40123,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,20/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"6.637,02",,"6.637,02",50,26/02/2025,11,FATT. ACQUISTO,40/00011,CAMST SOC.COOP A.R.L.,59/00,FC1358/254,20/02/2025,"2,21",,"6.639,23",,0,,48133,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,24/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"6.639,23",,"6.639,23",51,26/02/2025,11,FATT. ACQUISTO,40/00011,CAMST SOC.COOP A.R.L.,61/00,FC1358/269,24/02/2025,"1,73",,"6.640,96",,0,,48133,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,27/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"6.640,96",,"6.640,96",52,27/02/2025,11,FATT. ACQUISTO,40/00008,WEERG SRL,62/00,2025-6067,27/02/2025,"364,67",,"7.005,63",,0,,364922,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,20/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"7.005,63",,"7.005,63",53,28/02/2025,46,F.A.RC EXTRACEE,40/00050,PEREZ GUEREN VICTOR ALEJANDRO,9/96,34,20/02/2025,"505,12",,"7.510,75",,0,,484441,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,22/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"7.510,75",,"7.510,75",54,28/02/2025,46,F.A.RC EXTRACEE,40/00106,CIRCLEBACK,10/96,E31F5969-0011,22/02/2025,"5,26",,"7.516,01",,0,,512659,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,22/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"7.516,01",,"7.516,01",55,28/02/2025,46,F.A.RC EXTRACEE,40/00090,"OPENAI, LLC",11/96,A3E4568F-0034,22/02/2025,"4,2",,"7.520,21",,0,,505750,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,03/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"7.520,21",,"7.520,21",56,28/02/2025,46,F.A.RC EXTRACEE,40/00114,FIVERR INTERNATIONAL LTD.,12/96,FI31269436491,03/02/2025,"47,65",,"7.567,86",,0,,515328,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,12/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"7.567,86",,"7.567,86",57,28/02/2025,46,F.A.RC EXTRACEE,40/00114,FIVERR INTERNATIONAL LTD.,13/96,FI74669857082,12/02/2025,"188,2",,"7.756,06",,0,,515328,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,02/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"7.756,06",,"7.756,06",58,28/02/2025,19,FATT.ACQ. INTRA SERVIZI,40/00069,SAS SENDINBLUE,3/95,SIB-2643117,02/02/2025,"12,1",,"7.768,16",,0,,499203,SERVIZI,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,10/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"7.768,16",,"7.768,16",59,28/02/2025,19,FATT.ACQ. INTRA BENI,40/00115,PHOTONEO S.R.O.,4/95,252502012,10/02/2025,"1.182,50",,"8.950,66",,0,,515369,BENI,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,20/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"8.950,66",,"8.950,66",60,28/02/2025,19,FATT.ACQ. INTRA BENI,40/00116,SHENZHEN SHI TONG TIAN XIA KEJI YOU,5/95,FR500012TKO0LI,20/02/2025,"14,28",,"8.964,94",,0,,515370,BENI,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,20/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"8.964,94",,"8.964,94",61,28/02/2025,19,FATT.ACQ. INTRA BENI,40/00116,SHENZHEN SHI TONG TIAN XIA KEJI YOU,6/95,FR500013TKO0LI,20/02/2025,"14,28",,"8.979,22",,0,,515370,BENI,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,19/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"8.979,22",,"8.979,22",62,28/02/2025,46,F.A.RC EXTRACEE BENI,40/00117,ZUZHOU YONGTAITE DIANZIKEJIYOUXIANGONGS,2/97,IT5000ESQRSABI,19/02/2025,"1,98",,"8.981,20",,0,,515498,BENI,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,21/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"8.981,20",,"8.981,20",63,28/02/2025,19,FATT.ACQ. INTRA BENI,40/00126,DIGIKEY,7/95,110381958,21/02/2025,"12,67",,"8.993,87",,0,,520376,BENI,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,18/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"8.993,87",,"8.993,87",64,28/02/2025,19,FATT.ACQ. INTRA BENI,40/00126,DIGIKEY,8/95,110270234,18/02/2025,"73,94",,"9.067,81",,0,,520376,BENI,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,22/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"9.067,81",,"9.067,81",65,28/02/2025,46,F.A.RC EXTRACEE,40/00127,HACKERSPACE KARACHI,15/96,220225-3,22/02/2025,"62,93",,"9.130,74",,0,,520377,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,26/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"9.130,74",,"9.130,74",66,28/02/2025,19,FATT.ACQ. INTRA BENI,40/00126,DIGIKEY,9/95,110492882,26/02/2025,"15,84",,"9.146,58",,0,,520376,BENI,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,28/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"9.146,58",,"9.146,58",67,28/02/2025,46,F.A.RC EXTRACEE,40/00143,"NOTION LABS,INC.",14/96,IYJXALVC0EEFA5I,28/02/2025,"17,71",,"9.164,29",,0,,520762,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,28/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"9.164,29",,"9.164,29",68,01/03/2025,11,FATT. ACQUISTO,40/00003,GOOGLE CLOUD ITALY S.R.L.,65/00,GCITD0004564985,28/02/2025,"234,39",,"9.398,68",,0,,417230,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,28/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"9.398,68",,"9.398,68",69,03/03/2025,11,FATT. ACQUISTO,40/00077,Marc Consulting s.a.s. di Renzi Matilde,66/00,19,28/02/2025,220,,"9.618,68",,0,,503976,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,03/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"9.618,68",,"9.618,68",70,03/03/2025,11,FATT. ACQUISTO,40/00001,LIVERANI  e  C.  s.r.l.,67/00,9,03/03/2025,"112,2",,"9.730,88",,0,,483677,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,26/02/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"9.730,88",,"9.730,88",71,03/03/2025,11,FATT. ACQUISTO,40/00093,SICILY BY CAR SPA,68/00,R1_85824,26/02/2025,"13,84",,"9.744,72",,0,,62388,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,03/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"9.744,72",,"9.744,72",72,06/03/2025,11,FATT. ACQUISTO,40/00011,CAMST SOC.COOP A.R.L.,70/00,FC1358/300,03/03/2025,"2,26",,"9.746,98",,0,,48133,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,04/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"9.746,98",,"9.746,98",73,07/03/2025,11,FATT. ACQUISTO,40/00071,UNITED PARCEL SERVICE ITALIA S.R.L.,71/00,"2,03E+11",04/03/2025,"3,85",,"9.750,83",,0,,47301,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,06/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"9.750,83",,"9.750,83",74,07/03/2025,11,FATT. ACQUISTO,40/00113,ZANI HOTEL SRL,72/00,384E,06/03/2025,"8,18",,"9.759,01",,0,,227615,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,05/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"9.759,01",,"9.759,01",75,07/03/2025,11,FATT. ACQUISTO,40/00005,HERA COMM S.p.A.,73/00,"4,13E+11",05/03/2025,"25,33",,"9.784,34",,0,,380039,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,04/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"9.784,34",,"9.784,34",76,07/03/2025,11,FATT. ACQUISTO,40/00075,NOLEGGIARE SRL,74/00,PMO1155,04/03/2025,"10,16",,"9.794,50",,0,,373598,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,11/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"9.794,50",,"9.794,50",77,11/03/2025,11,FATT. ACQUISTO,40/00025,Imment Srl,77/00,58,11/03/2025,"179,96",,"9.974,46",,0,,455797,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,10/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"9.974,46",,"9.974,46",78,11/03/2025,11,FATT. ACQUISTO,40/00004,RS COMPONENTS S.R.L.,78/00,7025121618,10/03/2025,"21,09",,"9.995,55",,0,,66599,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,14/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"9.995,55",,"9.995,55",79,14/03/2025,11,FATT. ACQUISTO,40/00118,SACCHETTI MAURO,79/00,13,14/03/2025,"800,8",,"10.796,35",,0,,421182,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,11/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"10.796,35",,"10.796,35",80,14/03/2025,11,FATT. ACQUISTO,40/00012,TIM  S.p.A.,81/00,8H00198789,11/03/2025,"7,57",,"10.803,92",,0,,39391,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,13/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"10.803,92",,"10.803,92",81,15/03/2025,11,FATT. ACQUISTO,40/00076,Profima srl,82/00,FT2503-0245,13/03/2025,"144,06",,"10.947,98",,0,,453085,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,18/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"10.947,98",,"10.947,98",82,18/03/2025,11,FATT. ACQUISTO,40/00025,Imment Srl,83/00,68,18/03/2025,"77,88",,"11.025,86",,0,,455797,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,17/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"11.025,86",,"11.025,86",83,19/03/2025,11,FATT. ACQUISTO,40/00011,CAMST SOC.COOP A.R.L.,84/00,FC1358/365,17/03/2025,"1,84",,"11.027,70",,0,,48133,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,14/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"11.027,70",,"11.027,70",84,20/03/2025,11,FATT. ACQUISTO,40/00093,SICILY BY CAR SPA,85/00,R1_113987,14/03/2025,"22,45",,"11.050,15",,0,,62388,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,18/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"11.050,15",,"11.050,15",85,21/03/2025,11,FATT. ACQUISTO,40/00009,Dinova Srl,86/00,251404,18/03/2025,"37,95",,"11.088,10",,0,,483681,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,18/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"11.088,10",,"11.088,10",86,21/03/2025,11,FATT. ACQUISTO,40/00010,STEELITALIA SRL,87/00,42,18/03/2025,187,,"11.275,10",,0,,483682,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,18/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"11.275,10",,"11.275,10",87,21/03/2025,11,FATT. ACQUISTO,40/00022,CAPRARA S.R.L.,88/00,A00198,18/03/2025,"9,14",,"11.284,24",,0,,483690,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,19/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"11.284,24",,"11.284,24",88,22/03/2025,11,FATT. ACQUISTO,40/00011,CAMST SOC.COOP A.R.L.,89/00,FC1358/383,19/03/2025,"1,52",,"11.285,76",,0,,48133,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,23/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"11.285,76",,"11.285,76",89,23/03/2025,11,FATT. ACQUISTO,40/00006,"AMAZON EU SARL, Succursale Italiana",90/00,IT25-AEUI-3809022,23/03/2025,"4,04",,"11.289,80",,0,,50946,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,26/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"11.289,80",,"11.289,80",90,26/03/2025,11,FATT. ACQUISTO,40/00119,FAST WORLD SHOPPING SRLS,92/00,IT5000EXTT2MRI,26/03/2025,"5,72",,"11.295,52",,0,,415193,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,27/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"11.295,52",,"11.295,52",91,27/03/2025,11,FATT. ACQUISTO,40/00006,"AMAZON EU SARL, Succursale Italiana",93/00,IT25-AEUI-4023261,27/03/2025,"5,02",,"11.300,54",,0,,50946,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,24/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"11.300,54",,"11.300,54",92,28/03/2025,11,FATT. ACQUISTO,40/00120,NOTAIO ALESSANDRO SCILABRA,94/00,98,24/03/2025,"425,44",,"11.725,98",,0,,152296,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,29/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"11.725,98",,"11.725,98",93,29/03/2025,11,FATT. ACQUISTO,40/00008,WEERG SRL,95/00,2025-9471,29/03/2025,"19,51",,"11.745,49",,0,,364922,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,22/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"11.745,49",,"11.745,49",94,31/03/2025,46,F.A.RC EXTRACEE,40/00106,CIRCLEBACK,16/96,E31F5969-0012,22/03/2025,"5,08",,"11.750,57",,0,,512659,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,24/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"11.750,57",,"11.750,57",95,31/03/2025,11,FATT. ACQUISTO,40/00093,SICILY BY CAR SPA,97/00,R1_132644,24/03/2025,"11,84",,"11.762,41",,0,,62388,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,02/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"11.762,41",,"11.762,41",96,31/03/2025,19,FATT.ACQ. INTRA SERVIZI,40/00069,SAS SENDINBLUE,10/95,SIB-2782772,02/03/2025,"12,1",,"11.774,51",,0,,499203,SERVIZI,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,25/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"11.774,51",,"11.774,51",97,31/03/2025,46,F.A.RC EXTRACEE,40/00050,PEREZ GUEREN VICTOR ALEJANDRO,19/96,36,25/03/2025,"183,7",,"11.958,21",,0,,484441,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,10/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"11.958,21",,"11.958,21",98,31/03/2025,46,F.A.RC EXTRACEE,40/00127,HACKERSPACE KARACHI,18/96,100325-1,10/03/2025,66,,"12.024,21",,0,,520377,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,17/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"12.024,21",,"12.024,21",99,31/03/2025,46,F.A.RC EXTRACEE,40/00050,PEREZ GUEREN VICTOR ALEJANDRO,17/96,35,17/03/2025,"505,12",,"12.529,33",,0,,484441,,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,03/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"12.529,33",,"12.529,33",100,31/03/2025,46,F.A.RC EXTRACEE BENI,40/00128,SHENZHENSHIHAOXUNKEJIYOUXIANGONGSI,3/97,IT50002L72XK9I,03/03/2025,"10,37",,"12.539,70",,0,,520405,BENI,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,10/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"12.539,70",,"12.539,70",101,31/03/2025,46,F.A.RC EXTRACEE BENI,40/00129,HANGLIFE,4/97,INV-IT-Q147431-2025-,10/03/2025,"8,55",,"12.548,25",,0,,520406,BENI,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,19/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"12.548,25",,"12.548,25",102,31/03/2025,46,F.A.RC EXTRACEE BENI,40/00080,SHANGHAI GULAI INTERNATIONAL TRADE CO L,5/97,IT50003ZSXOEXI,19/03/2025,"19,57",,"12.567,82",,0,,504038,BENI,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,25/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"12.567,82",,"12.567,82",103,31/03/2025,46,F.A.RC EXTRACEE BENI,40/00131,SHENZHENXIELIMAOYIYOUXIANGONGSI,6/97,IT5000DDKLOSNI,25/03/2025,"9,19",,"12.577,01",,0,,520407,BENI,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,24/03/2025,24776,01/01/2025,31/08/2025,18/20/005,IVA SU ACQUISTI,55/05/010,,"12.577,01",,"12.577,01",104,31/03/2025,19,FATT.ACQ. INTRA BENI,40/00132,"AMAZON EU S.A.R.L., NIEDELASSUNG DEUTSC",11/95,DE5ZTSUAEUI,24/03/2025,"7,99",,"12.585,00",,0,,520408,BENI,,
